Jeux,Discipline,Épreuve,Phase,Genre,Début,Fin,Lieu,Session,latitude,longitude,ville,capacité,Enjeu,Catégorie_First,Catégorie_A,Catégorie_B,Catégorie_C,Catégorie_D,Catégorie_E+,Catégorie_E,Catégorie_First_PFR,Catégorie_A_PFR,Catégorie_B_PFR
Paralympiques,Para Tennis de Table,Simple,Classe 5 tour 16,Hommes,2024-09-02T10:00:00Z,2024-09-02T14:30:00Z,Arena Paris Sud,PTTE09,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,30,15,,,,,,15,
Paralympiques,Para Tennis de Table,Simple,Classe 2 tour 16,Hommes,2024-09-02T10:00:00Z,2024-09-02T14:30:00Z,Arena Paris Sud,PTTE09,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,30,15,,,,,,15,
Paralympiques,Para Tennis de Table,Simple,Classe 6 tour 16,Hommes,2024-09-02T10:00:00Z,2024-09-02T14:30:00Z,Arena Paris Sud,PTTE09,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,30,15,,,,,,15,
Paralympiques,Para Tennis de Table,Simple,Classe 11 tour 16,Hommes,2024-09-02T10:00:00Z,2024-09-02T14:30:00Z,Arena Paris Sud,PTTE09,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,30,15,,,,,,15,
Paralympiques,Para Tennis de Table,Simple,Classe 3 tour 16,Hommes,2024-09-02T10:00:00Z,2024-09-02T14:30:00Z,Arena Paris Sud,PTTE09,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,30,15,,,,,,15,
Paralympiques,Para Tennis de Table,Simple,Classe 10 quarts de finale,Hommes,2024-09-02T17:00:00Z,2024-09-02T21:30:00Z,Arena Paris Sud,PTTE10,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,30,15,,,,,,15,
Paralympiques,Para Tennis de Table,Simple,Classe 3 tour 16,Hommes,2024-09-02T17:00:00Z,2024-09-02T21:30:00Z,Arena Paris Sud,PTTE10,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,30,15,,,,,,15,
Paralympiques,Para Tennis de Table,Simple,Classe 10 quarts de finale,Femmes,2024-09-02T17:00:00Z,2024-09-02T21:30:00Z,Arena Paris Sud,PTTE10,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,30,15,,,,,,15,
Paralympiques,Para Tennis de Table,Simple,Classe 4 tour 16,Hommes,2024-09-02T17:00:00Z,2024-09-02T21:30:00Z,Arena Paris Sud,PTTE10,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,30,15,,,,,,15,
Paralympiques,Para Tennis de Table,Simple,Classe 11 tour 16,Femmes,2024-09-02T17:00:00Z,2024-09-02T21:30:00Z,Arena Paris Sud,PTTE10,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,30,15,,,,,,15,
Paralympiques,Para Tennis de Table,Simple,Classe 5 quarts de finale,Hommes,2024-09-02T17:00:00Z,2024-09-02T21:30:00Z,Arena Paris Sud,PTTE10,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,30,15,,,,,,15,
Paralympiques,Para Tennis de Table,Simple,Classe 1-2 tour,Femmes,2024-09-02T17:00:00Z,2024-09-02T21:30:00Z,Arena Paris Sud,PTTE10,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,30,15,,,,,,15,
Paralympiques,Para Tennis de Table,Simple,Classe 8 tour 16,Hommes,2024-09-02T17:00:00Z,2024-09-02T21:30:00Z,Arena Paris Sud,PTTE10,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,30,15,,,,,,15,
Paralympiques,Para Tennis de Table,Simple,Classe 7 tour 16,Femmes,2024-09-03T10:00:00Z,2024-09-03T14:30:00Z,Arena Paris Sud,PTTE11,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,30,15,,,,,,15,
Paralympiques,Para Tennis de Table,Simple,Classe 5 tour 16,Femmes,2024-09-03T10:00:00Z,2024-09-03T14:30:00Z,Arena Paris Sud,PTTE11,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,30,15,,,,,,15,
Paralympiques,Para Tennis de Table,Simple,Classe 5 demi-finales,Hommes,2024-09-03T10:00:00Z,2024-09-03T14:30:00Z,Arena Paris Sud,PTTE11,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,30,15,,,,,,15,
Paralympiques,Para Tennis de Table,Simple,Classe 10 demi-finales,Hommes,2024-09-03T10:00:00Z,2024-09-03T14:30:00Z,Arena Paris Sud,PTTE11,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,30,15,,,,,,15,
Paralympiques,Para Tennis de Table,Simple,Classe 1 tour 16,Hommes,2024-09-03T10:00:00Z,2024-09-03T14:30:00Z,Arena Paris Sud,PTTE11,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,30,15,,,,,,15,
Paralympiques,Para Tennis de Table,Simple,Classe 10 demi-finales,Femmes,2024-09-03T10:00:00Z,2024-09-03T14:30:00Z,Arena Paris Sud,PTTE11,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,30,15,,,,,,15,
Paralympiques,Para Tennis de Table,Simple,Classe 9 tour 16,Femmes,2024-09-03T10:00:00Z,2024-09-03T14:30:00Z,Arena Paris Sud,PTTE11,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,30,15,,,,,,15,
Paralympiques,Para Tennis de Table,Simple,Classe 2 quarts de finale,Hommes,2024-09-03T10:00:00Z,2024-09-03T14:30:00Z,Arena Paris Sud,PTTE11,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,30,15,,,,,,15,
Paralympiques,Para Tennis de Table,Simple,Classe 3 quarts de finale,Hommes,2024-09-03T10:00:00Z,2024-09-03T14:30:00Z,Arena Paris Sud,PTTE11,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,30,15,,,,,,15,
Paralympiques,Para Tennis de Table,Simple,Classe 9 tour 16,Hommes,2024-09-03T10:00:00Z,2024-09-03T14:30:00Z,Arena Paris Sud,PTTE11,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,30,15,,,,,,15,
Paralympiques,Para Tennis de Table,Simple,Classe 8 quarts de finale,Femmes,2024-09-03T17:00:00Z,2024-09-03T21:45:00Z,Arena Paris Sud,PTTE12,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Simple,Classe 1-2 quarts de finale,Femmes,2024-09-03T17:00:00Z,2024-09-03T21:45:00Z,Arena Paris Sud,PTTE12,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Simple,Classe 6 quarts de finale,Hommes,2024-09-03T17:00:00Z,2024-09-03T21:45:00Z,Arena Paris Sud,PTTE12,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Simple,Classe 5 quarts de finale,Femmes,2024-09-03T17:00:00Z,2024-09-03T21:45:00Z,Arena Paris Sud,PTTE12,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Simple,Classe 7 quarts de finale,Hommes,2024-09-03T17:00:00Z,2024-09-03T21:45:00Z,Arena Paris Sud,PTTE12,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Simple,Classe 1 quarts de finale,Hommes,2024-09-03T17:00:00Z,2024-09-03T21:45:00Z,Arena Paris Sud,PTTE12,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Simple,Classe 11 quarts de finale,Femmes,2024-09-03T17:00:00Z,2024-09-03T21:45:00Z,Arena Paris Sud,PTTE12,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Simple,Classe 5 Match pour la médaille d'or,Hommes,2024-09-03T17:00:00Z,2024-09-03T21:45:00Z,Arena Paris Sud,PTTE12,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Simple,Classe 6 quarts de finale,Femmes,2024-09-04T10:00:00Z,2024-09-04T15:00:00Z,Arena Paris Sud,PTTE13,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Simple,Classe 4 quarts de finale,Hommes,2024-09-04T10:00:00Z,2024-09-04T15:00:00Z,Arena Paris Sud,PTTE13,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Simple,Classe 7 quarts de finale,Femmes,2024-09-04T10:00:00Z,2024-09-04T15:00:00Z,Arena Paris Sud,PTTE13,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Simple   Classe 4,quarts de finale,Femmes,2024-09-04T10:00:00Z,2024-09-04T15:00:00Z,Arena Paris Sud,PTTE13,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Simple,Classe 9 quarts de finale,Hommes,2024-09-04T10:00:00Z,2024-09-04T15:00:00Z,Arena Paris Sud,PTTE13,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Simple,Classe 5 demi-finales,Femmes,2024-09-04T10:00:00Z,2024-09-04T15:00:00Z,Arena Paris Sud,PTTE13,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Simple,Classe 3 quarts de finale,Femmes,2024-09-04T10:00:00Z,2024-09-04T15:00:00Z,Arena Paris Sud,PTTE13,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Simple,Classe 10 Match pour la médaille d'or,Femmes,2024-09-04T10:00:00Z,2024-09-04T15:00:00Z,Arena Paris Sud,PTTE13,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Simple,Classe 11 quarts de finale,Hommes,2024-09-04T17:00:00Z,2024-09-04T22:15:00Z,Arena Paris Sud,PTTE14,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Simple,Classe 2 demi-finales,Hommes,2024-09-04T17:00:00Z,2024-09-04T22:15:00Z,Arena Paris Sud,PTTE14,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Simple,Classe 8 quarts de finale,Hommes,2024-09-04T17:00:00Z,2024-09-04T22:15:00Z,Arena Paris Sud,PTTE14,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Simple,Classe 1 demi-finales,Hommes,2024-09-04T17:00:00Z,2024-09-04T22:15:00Z,Arena Paris Sud,PTTE14,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Simple,Classe 5 Match pour la médaille d'or,Femmes,2024-09-04T17:00:00Z,2024-09-04T22:15:00Z,Arena Paris Sud,PTTE14,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Simple,Classe 10 Match pour la médaille d'or,Hommes,2024-09-04T17:00:00Z,2024-09-04T22:15:00Z,Arena Paris Sud,PTTE14,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Simple,Classe 11 demi-finales,Femmes,2024-09-05T10:00:00Z,2024-09-05T15:15:00Z,Arena Paris Sud,PTTE15,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Simple,Classe 3 demi-finales,Hommes,2024-09-05T10:00:00Z,2024-09-05T15:15:00Z,Arena Paris Sud,PTTE15,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Simple,Classe 7 demi-finales,Femmes,2024-09-05T10:00:00Z,2024-09-05T15:15:00Z,Arena Paris Sud,PTTE15,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Simple,Classe 11 demi-finales,Hommes,2024-09-05T10:00:00Z,2024-09-05T15:15:00Z,Arena Paris Sud,PTTE15,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Simple,Classe 1-2 demi-finales,Femmes,2024-09-05T10:00:00Z,2024-09-05T15:15:00Z,Arena Paris Sud,PTTE15,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Simple,Classe 6 demi-finales,Hommes,2024-09-05T10:00:00Z,2024-09-05T15:15:00Z,Arena Paris Sud,PTTE15,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Simple   Classe 2,Finale,Hommes,2024-09-05T10:00:00Z,2024-09-05T15:15:00Z,Arena Paris Sud,PTTE15,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Simple,Classe 11 Match pour la médaille d'or,Femmes,2024-09-05T17:00:00Z,2024-09-05T21:30:00Z,Arena Paris Sud,PTTE16,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Simple,Classe 3 Match pour la médaille d'or,Hommes,2024-09-05T17:00:00Z,2024-09-05T21:30:00Z,Arena Paris Sud,PTTE16,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Simple,Classe 7 Match pour la médaille d'or,Femmes,2024-09-05T17:00:00Z,2024-09-05T21:30:00Z,Arena Paris Sud,PTTE16,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Simple,Classe 11 Match pour la médaille d'or,Hommes,2024-09-05T17:00:00Z,2024-09-05T21:30:00Z,Arena Paris Sud,PTTE16,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Début: 10:00 Fin: 15:15 Arena Paris Sud 4Simple,Classe 7 demi-finales,Hommes,2024-09-06T10:00:00Z,2024-09-06T15:15:00Z,Arena Paris Sud,PTTE17,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Simple,Classe 3 demi-finales,Femmes,2024-09-06T10:00:00Z,2024-09-06T15:15:00Z,Arena Paris Sud,PTTE17,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Simple,Classe 8 demi-finales,Hommes,2024-09-06T10:00:00Z,2024-09-06T15:15:00Z,Arena Paris Sud,PTTE17,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Simple,Classe 8 demi-finales,Femmes,2024-09-06T10:00:00Z,2024-09-06T15:15:00Z,Arena Paris Sud,PTTE17,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Simple,Classe 9 quarts de finale,Femmes,2024-09-06T10:00:00Z,2024-09-06T15:15:00Z,Arena Paris Sud,PTTE17,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Simple,Classe 1 Match pour la médaille d'or,Hommes,2024-09-06T10:00:00Z,2024-09-06T15:15:00Z,Arena Paris Sud,PTTE17,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Simple,Classe 6 Match pour la médaille d'or,Hommes,2024-09-06T17:00:00Z,2024-09-06T21:30:00Z,Arena Paris Sud,PTTE18,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Simple,Classe 1-2 Match pour la médaille d'or,Femmes,2024-09-06T17:00:00Z,2024-09-06T21:30:00Z,Arena Paris Sud,PTTE18,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Simple,Classe 7 Match pour la médaille d'or,Hommes,2024-09-06T17:00:00Z,2024-09-06T21:30:00Z,Arena Paris Sud,PTTE18,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Simple,Classe 3 Match pour la médaille d'or,Femmes,2024-09-06T17:00:00Z,2024-09-06T21:30:00Z,Arena Paris Sud,PTTE18,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Début: 10:00 Fin: 15:15 Arena Paris Sud 4Simple,Classe 9 demi-finales,Hommes,2024-09-07T10:00:00Z,2024-09-07T15:15:00Z,Arena Paris Sud,PTTE19,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Simple,Classe 4 demi-finales,Femmes,2024-09-07T10:00:00Z,2024-09-07T15:15:00Z,Arena Paris Sud,PTTE19,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Simple,Classe 6 demi-finales,Femmes,2024-09-07T10:00:00Z,2024-09-07T15:15:00Z,Arena Paris Sud,PTTE19,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Simple,Classe 9 demi-finales,Femmes,2024-09-07T10:00:00Z,2024-09-07T15:15:00Z,Arena Paris Sud,PTTE19,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Simple,Classe 4 demi-finales,Hommes,2024-09-07T10:00:00Z,2024-09-07T15:15:00Z,Arena Paris Sud,PTTE19,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Simple,Classe 8 Match pour la médaille d'or,Hommes,2024-09-07T10:00:00Z,2024-09-07T15:15:00Z,Arena Paris Sud,PTTE19,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Simple,Classe 8 Match pour la médaille d'or,Femmes,2024-09-07T10:00:00Z,2024-09-07T15:15:00Z,Arena Paris Sud,PTTE19,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Simple,Classe 9 Match pour la médaille d'or,Hommes,2024-09-07T17:00:00Z,2024-09-07T22:30:00Z,Arena Paris Sud,PTTE20,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Simple,Classe 4 Match pour la médaille d'or,Femmes,2024-09-07T17:00:00Z,2024-09-07T22:30:00Z,Arena Paris Sud,PTTE20,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Simple,Classe 6 Match pour la médaille d'or,Femmes,2024-09-07T17:00:00Z,2024-09-07T22:30:00Z,Arena Paris Sud,PTTE20,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Simple,Classe 9 Match pour la médaille d'or,Femmes,2024-09-07T17:00:00Z,2024-09-07T22:30:00Z,Arena Paris Sud,PTTE20,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Simple,Classe 4 Match pour la médaille d'or,Hommes,2024-09-07T17:00:00Z,2024-09-07T22:30:00Z,Arena Paris Sud,PTTE20,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tir à l’arc,Epreuve individuelle  W1,tour de classement,Femmes,2024-08-29T09:00:00Z,2024-08-29T11:30:00Z,Invalides,PARC01,48.862286,2.3132219999999997,Paris (75),8000,Qualifications,,,,,,,,,,
Paralympiques,Para Tir à l’arc,Epreuve individuelle  W1,tour de classement,Hommes,2024-08-29T09:00:00Z,2024-08-29T11:30:00Z,Invalides,PARC01,48.862286,2.3132219999999997,Paris (75),8000,Qualifications,,,,,,,,,,
Paralympiques,Para Tir à l’arc,Epreuve individuelle  Arc à poulies Open,tour de classement,Femmes,2024-08-29T13:00:00Z,2024-08-29T15:30:00Z,Invalides,PARC02,48.862286,2.3132219999999997,Paris (75),8000,Qualifications,,,,,,,,,,
Paralympiques,Para Tir à l’arc,Epreuve individuelle  Arc classique,tour de classement,Hommes,2024-08-29T13:00:00Z,2024-08-29T15:30:00Z,Invalides,PARC02,48.862286,2.3132219999999997,Paris (75),8000,Qualifications,,,,,,,,,,
Paralympiques,Para Tir à l’arc,Epreuve individuelle  Arc à poulies Open,tour de classement,Hommes,2024-08-29T17:00:00Z,2024-08-29T19:30:00Z,Invalides,PARC03,48.862286,2.3132219999999997,Paris (75),8000,Qualifications,,,,,,,,,,
Paralympiques,Para Tir à l’arc,Epreuve individuelle  Arc classique,tour de classement,Femmes,2024-08-29T17:00:00Z,2024-08-29T19:30:00Z,Invalides,PARC03,48.862286,2.3132219999999997,Paris (75),8000,Qualifications,,,,,,,,,,
Paralympiques,Para Tir à l’arc,Epreuve individuelle  Arc à poulies Open,éliminatoires (16es de finale),Femmes,2024-08-30T09:00:00Z,2024-08-30T12:25:00Z,Invalides,PARC04,48.862286,2.3132219999999997,Paris (75),8000,Qualifications,,20,15,,,,,,20,15
Paralympiques,Para Tir à l’arc,Epreuve individuelle  Arc à poulies Open,éliminatoires (16es de finale),Hommes,2024-08-30T15:30:00Z,2024-08-30T20:05:00Z,Invalides,PARC05,48.862286,2.3132219999999997,Paris (75),8000,Qualifications,,20,15,,,,,,20,15
Paralympiques,Para Tir à l’arc,Epreuve individuelle  W1,huitièmes de finale,Femmes,2024-08-31T09:00:00Z,2024-08-31T13:20:00Z,Invalides,PARC06,48.862286,2.3132219999999997,Paris (75),8000,Médailles,,25,20,,,,,,25,20
Paralympiques,Para Tir à l’arc,Epreuve individuelle  W1,quarts de finale,Femmes,2024-08-31T09:00:00Z,2024-08-31T13:20:00Z,Invalides,PARC06,48.862286,2.3132219999999997,Paris (75),8000,Médailles,,25,20,,,,,,25,20
Paralympiques,Para Tir à l’arc,Epreuve individuelle  W1,demi-finales,Femmes,2024-08-31T09:00:00Z,2024-08-31T13:20:00Z,Invalides,PARC06,48.862286,2.3132219999999997,Paris (75),8000,Médailles,,25,20,,,,,,25,20
Paralympiques,Para Tir à l’arc,Epreuve individuelle  W1,match pour la médaille de bronze,Femmes,2024-08-31T09:00:00Z,2024-08-31T13:20:00Z,Invalides,PARC06,48.862286,2.3132219999999997,Paris (75),8000,Médailles,,25,20,,,,,,25,20
Paralympiques,Para Tir à l’arc,Epreuve individuelle  W1,match pour la médaille d'or,Femmes,2024-08-31T09:00:00Z,2024-08-31T13:20:00Z,Invalides,PARC06,48.862286,2.3132219999999997,Paris (75),8000,Médailles,,25,20,,,,,,25,20
Paralympiques,Para Tir à l’arc,Epreuve individuelle  Arc à poulies Open,huitièmes de finale,Femmes,2024-08-31T15:30:00Z,2024-08-31T20:40:00Z,Invalides,PARC07,48.862286,2.3132219999999997,Paris (75),8000,Médailles,,25,20,,,,,,25,20
Paralympiques,Para Tir à l’arc,Epreuve individuelle  Arc à poulies Open,quarts de finale,Femmes,2024-08-31T15:30:00Z,2024-08-31T20:40:00Z,Invalides,PARC07,48.862286,2.3132219999999997,Paris (75),8000,Médailles,,25,20,,,,,,25,20
Paralympiques,Para Tir à l’arc,Epreuve individuelle  Arc à poulies Open,demi-finales,Femmes,2024-08-31T15:30:00Z,2024-08-31T20:40:00Z,Invalides,PARC07,48.862286,2.3132219999999997,Paris (75),8000,Médailles,,25,20,,,,,,25,20
Paralympiques,Para Tir à l’arc,Epreuve individuelle  Arc à poulies Open,match pour la médaille de bronze,Femmes,2024-08-31T15:30:00Z,2024-08-31T20:40:00Z,Invalides,PARC07,48.862286,2.3132219999999997,Paris (75),8000,Médailles,,25,20,,,,,,25,20
